mes,response_code,Estatus,membership_number,Owner,qty
01/05/24 0:00,57,Soft Codes,9327782,CAPADOLA (PROPIA),4
01/05/24 0:00,57,Soft Codes,9327807,CAPADOLA (PROPIA),2
01/05/24 0:00,57,Soft Codes,9327817,CAPADOLA (PROPIA),1
01/05/24 0:00,57,Soft Codes,9344960,CAPADOLA (PROPIA),2
01/05/24 0:00,57,Soft Codes,9344962,CAPADOLA (PROPIA),1
01/05/24 0:00,57,Soft Codes,9344963,CAPADOLA (PROPIA),2
01/05/24 0:00,57,Soft Codes,9344964,CAPADOLA (PROPIA),1
01/05/24 0:00,57,Soft Codes,9344967,CAPADOLA (PROPIA),2
01/05/24 0:00,57,Soft Codes,9344968,CAPADOLA (PROPIA),3
01/05/24 0:00,57,Soft Codes,9344969,CAPADOLA (PROPIA),1
01/05/24 0:00,57,Soft Codes,9347769,WELL TALK (PROPIA),1
01/05/24 0:00,57,Soft Codes,9347771,WELL TALK (PROPIA),4
01/05/24 0:00,57,Soft Codes,9347772,WELL TALK (PROPIA),4
01/05/24 0:00,57,Soft Codes,9349180,BANKAOOL,7
01/05/24 0:00,57,Soft Codes,9349191,BANKAOOL,26
01/05/24 0:00,57,Soft Codes,9349203,BANKAOOL,22
01/05/24 0:00,57,Soft Codes,9349441,BANKAOOL,1
01/05/24 0:00,57,Soft Codes,9354970,WELL TALK (PROPIA),1
01/05/24 0:00,57,Soft Codes,9355051,WELL TALK (PROPIA),2
01/05/24 0:00,57,Soft Codes,9355096,WELL TALK (PROPIA),2
01/05/24 0:00,57,Soft Codes,9359051,CAPADOLA (PROPIA),1
01/05/24 0:00,57,Soft Codes,9359058,CAPADOLA (PROPIA),4
01/05/24 0:00,57,Soft Codes,9359061,CAPADOLA (PROPIA),2
01/05/24 0:00,57,Soft Codes,9359081,CAPADOLA (PROPIA),3
01/05/24 0:00,57,Soft Codes,9359085,CAPADOLA (PROPIA),1
01/05/24 0:00,57,Soft Codes,9359086,CAPADOLA (PROPIA),5
01/05/24 0:00,58,Soft Codes,9327398,CAPADOLA (PROPIA),1
01/05/24 0:00,6000,Iso Error,9089850,BANKAOOL,4
01/05/24 0:00,61,Soft Codes,7861205,MIFEL (PROPIA),3
01/05/24 0:00,61,Soft Codes,7861207,MIFEL (PROPIA),3
01/05/24 0:00,61,Soft Codes,7869964,MIFEL (PROPIA),1
01/05/24 0:00,61,Soft Codes,9089850,BANKAOOL,10
01/05/24 0:00,61,Soft Codes,9094314,Bankaool,8
01/05/24 0:00,61,Soft Codes,9105576,WELL TALK (PROPIA),3
01/05/24 0:00,61,Soft Codes,9155762,BANKAOOL,3
01/05/24 0:00,61,Soft Codes,9172541,WELL TALK (PROPIA),9
01/05/24 0:00,61,Soft Codes,9222744,WELL TALK (PROPIA),2
01/05/24 0:00,61,Soft Codes,9222751,WELL TALK (PROPIA),8
01/05/24 0:00,61,Soft Codes,9222752,WELL TALK (PROPIA),6
01/05/24 0:00,61,Soft Codes,9222805,WELL TALK (PROPIA),5
01/05/24 0:00,61,Soft Codes,9226542,WELL TALK (PROPIA),9
01/05/24 0:00,61,Soft Codes,9248005,BANKAOOL,1
01/05/24 0:00,61,Soft Codes,9255967,WELL TALK (PROPIA),4
01/05/24 0:00,61,Soft Codes,9255983,WELL TALK (PROPIA),9
01/05/24 0:00,61,Soft Codes,9255988,WELL TALK (PROPIA),3
01/05/24 0:00,61,Soft Codes,9255997,WELL TALK (PROPIA),2
01/05/24 0:00,61,Soft Codes,9256046,WELL TALK (PROPIA),6
01/05/24 0:00,61,Soft Codes,9256630,Bankaool,3
01/05/24 0:00,61,Soft Codes,9263184,CI BANCO,10
01/05/24 0:00,61,Soft Codes,9264548,CI BANCO,3
01/05/24 0:00,61,Soft Codes,9277031,CAPADOLA (PROPIA),1
01/05/24 0:00,61,Soft Codes,9277036,CAPADOLA (PROPIA),1
01/05/24 0:00,61,Soft Codes,9277044,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9279180,BANKAOOL,6
01/05/24 0:00,61,Soft Codes,9294319,WELL TALK (PROPIA),2
01/05/24 0:00,61,Soft Codes,9294324,WELL TALK (PROPIA),5
01/05/24 0:00,61,Soft Codes,9294327,WELL TALK (PROPIA),6
01/05/24 0:00,61,Soft Codes,9319183,WELL TALK (PROPIA),3
01/05/24 0:00,61,Soft Codes,9319192,WELL TALK (PROPIA),8
01/05/24 0:00,61,Soft Codes,9319202,WELL TALK (PROPIA),5
01/05/24 0:00,61,Soft Codes,9319206,WELL TALK (PROPIA),7
01/05/24 0:00,61,Soft Codes,9319212,WELL TALK (PROPIA),5
01/05/24 0:00,61,Soft Codes,9327398,CAPADOLA (PROPIA),4
01/05/24 0:00,61,Soft Codes,9327774,CAPADOLA (PROPIA),3
01/05/24 0:00,61,Soft Codes,9327782,CAPADOLA (PROPIA),7
01/05/24 0:00,61,Soft Codes,9327807,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9327817,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9344959,CAPADOLA (PROPIA),10
01/05/24 0:00,61,Soft Codes,9344960,CAPADOLA (PROPIA),9
01/05/24 0:00,61,Soft Codes,9344962,CAPADOLA (PROPIA),8
01/05/24 0:00,61,Soft Codes,9344963,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9344964,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9344965,CAPADOLA (PROPIA),8
01/05/24 0:00,61,Soft Codes,9344966,CAPADOLA (PROPIA),4
01/05/24 0:00,61,Soft Codes,9344967,CAPADOLA (PROPIA),3
01/05/24 0:00,61,Soft Codes,9344968,CAPADOLA (PROPIA),5
01/05/24 0:00,61,Soft Codes,9344969,CAPADOLA (PROPIA),5
01/05/24 0:00,61,Soft Codes,9347769,WELL TALK (PROPIA),3
01/05/24 0:00,61,Soft Codes,9347771,WELL TALK (PROPIA),4
01/05/24 0:00,61,Soft Codes,9354968,WELL TALK (PROPIA),2
01/05/24 0:00,61,Soft Codes,9355051,WELL TALK (PROPIA),2
01/05/24 0:00,61,Soft Codes,9355096,WELL TALK (PROPIA),1
01/05/24 0:00,61,Soft Codes,9355351,WELL TALK (PROPIA),1
01/05/24 0:00,61,Soft Codes,9359051,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9359058,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9359061,CAPADOLA (PROPIA),2
01/05/24 0:00,61,Soft Codes,9359081,CAPADOLA (PROPIA),3
01/05/24 0:00,61,Soft Codes,9359082,CAPADOLA (PROPIA),4
01/05/24 0:00,61,Soft Codes,9359085,CAPADOLA (PROPIA),1
01/05/24 0:00,61,Soft Codes,9359086,CAPADOLA (PROPIA),4
01/05/24 0:00,62,Soft Codes,9089850,BANKAOOL,668
01/05/24 0:00,62,Soft Codes,9094314,Bankaool,41
01/05/24 0:00,62,Soft Codes,9096259,Bankaool,4
01/05/24 0:00,62,Soft Codes,9107743,WELL TALK (PROPIA),2
01/05/24 0:00,62,Soft Codes,9155762,BANKAOOL,176
01/05/24 0:00,62,Soft Codes,9172541,WELL TALK (PROPIA),10
01/05/24 0:00,62,Soft Codes,9173493,BANKAOOL,35
01/05/24 0:00,62,Soft Codes,9173498,BANKAOOL,11
01/05/24 0:00,62,Soft Codes,9173559,BANKAOOL,54
01/05/24 0:00,62,Soft Codes,9222744,WELL TALK (PROPIA),467
01/05/24 0:00,62,Soft Codes,9222751,WELL TALK (PROPIA),824
01/05/24 0:00,62,Soft Codes,9222752,WELL TALK (PROPIA),732
01/05/24 0:00,62,Soft Codes,9222805,WELL TALK (PROPIA),532
01/05/24 0:00,62,Soft Codes,9226542,WELL TALK (PROPIA),473
01/05/24 0:00,62,Soft Codes,9242979,GPTM (PROPIA),1
01/05/24 0:00,62,Soft Codes,9255967,WELL TALK (PROPIA),407
01/05/24 0:00,62,Soft Codes,9255983,WELL TALK (PROPIA),725
01/05/24 0:00,62,Soft Codes,9255988,WELL TALK (PROPIA),519
01/05/24 0:00,62,Soft Codes,9255997,WELL TALK (PROPIA),448
01/05/24 0:00,62,Soft Codes,9256046,WELL TALK (PROPIA),381
01/05/24 0:00,62,Soft Codes,9256336,BANKAOOL,6
01/05/24 0:00,62,Soft Codes,9256630,Bankaool,7
01/05/24 0:00,62,Soft Codes,9260508,BANKAOOL,4
01/05/24 0:00,62,Soft Codes,9263184,CI BANCO,30
01/05/24 0:00,62,Soft Codes,9264548,CI BANCO,7
01/05/24 0:00,62,Soft Codes,9277028,CAPADOLA (PROPIA),287
01/05/24 0:00,62,Soft Codes,9277031,CAPADOLA (PROPIA),234
01/05/24 0:00,62,Soft Codes,9277036,CAPADOLA (PROPIA),156
01/05/24 0:00,62,Soft Codes,9277041,CAPADOLA (PROPIA),313
01/05/24 0:00,62,Soft Codes,9277044,CAPADOLA (PROPIA),546
01/05/24 0:00,62,Soft Codes,9279180,BANKAOOL,5
01/05/24 0:00,62,Soft Codes,9294313,WELL TALK (PROPIA),225
01/05/24 0:00,62,Soft Codes,9294316,WELL TALK (PROPIA),257
01/05/24 0:00,62,Soft Codes,9294319,WELL TALK (PROPIA),268
01/05/24 0:00,62,Soft Codes,9294324,WELL TALK (PROPIA),195
01/05/24 0:00,62,Soft Codes,9294327,WELL TALK (PROPIA),168
01/05/24 0:00,62,Soft Codes,9319183,WELL TALK (PROPIA),437
01/05/24 0:00,62,Soft Codes,9319192,WELL TALK (PROPIA),346
01/05/24 0:00,62,Soft Codes,9319202,WELL TALK (PROPIA),438
01/05/24 0:00,62,Soft Codes,9319206,WELL TALK (PROPIA),302
01/05/24 0:00,62,Soft Codes,9319212,WELL TALK (PROPIA),243
01/05/24 0:00,62,Soft Codes,9327398,CAPADOLA (PROPIA),477
01/05/24 0:00,62,Soft Codes,9327774,CAPADOLA (PROPIA),178
01/05/24 0:00,62,Soft Codes,9327782,CAPADOLA (PROPIA),260
01/05/24 0:00,62,Soft Codes,9327807,CAPADOLA (PROPIA),313
01/05/24 0:00,62,Soft Codes,9327817,CAPADOLA (PROPIA),262
01/05/24 0:00,62,Soft Codes,9344959,CAPADOLA (PROPIA),316
01/05/24 0:00,62,Soft Codes,9344960,CAPADOLA (PROPIA),269
01/05/24 0:00,62,Soft Codes,9344962,CAPADOLA (PROPIA),356
01/05/24 0:00,62,Soft Codes,9344963,CAPADOLA (PROPIA),253
01/05/24 0:00,62,Soft Codes,9344964,CAPADOLA (PROPIA),249
01/05/24 0:00,62,Soft Codes,9344965,CAPADOLA (PROPIA),344
01/05/24 0:00,62,Soft Codes,9344966,CAPADOLA (PROPIA),327
01/05/24 0:00,62,Soft Codes,9344967,CAPADOLA (PROPIA),316
01/05/24 0:00,62,Soft Codes,9344968,CAPADOLA (PROPIA),164
01/05/24 0:00,62,Soft Codes,9344969,CAPADOLA (PROPIA),255
01/05/24 0:00,62,Soft Codes,9347769,WELL TALK (PROPIA),331
01/05/24 0:00,62,Soft Codes,9347771,WELL TALK (PROPIA),377
01/05/24 0:00,62,Soft Codes,9347772,WELL TALK (PROPIA),341
01/05/24 0:00,62,Soft Codes,9349180,BANKAOOL,134
01/05/24 0:00,62,Soft Codes,9349187,BANKAOOL,4
01/05/24 0:00,62,Soft Codes,9349191,BANKAOOL,11
01/05/24 0:00,62,Soft Codes,9349198,BANKAOOL,27
01/05/24 0:00,62,Soft Codes,9349203,BANKAOOL,6
01/05/24 0:00,62,Soft Codes,9349438,BANKAOOL,1
01/05/24 0:00,62,Soft Codes,9349496,BANKAOOL,1
01/05/24 0:00,62,Soft Codes,9354968,WELL TALK (PROPIA),327
01/05/24 0:00,62,Soft Codes,9354970,WELL TALK (PROPIA),275
01/05/24 0:00,62,Soft Codes,9355051,WELL TALK (PROPIA),464
01/05/24 0:00,62,Soft Codes,9355096,WELL TALK (PROPIA),361
01/05/24 0:00,62,Soft Codes,9355351,WELL TALK (PROPIA),61
01/05/24 0:00,62,Soft Codes,9359051,CAPADOLA (PROPIA),124
01/05/24 0:00,62,Soft Codes,9359058,CAPADOLA (PROPIA),363
01/05/24 0:00,62,Soft Codes,9359061,CAPADOLA (PROPIA),445
01/05/24 0:00,62,Soft Codes,9359081,CAPADOLA (PROPIA),694
01/05/24 0:00,62,Soft Codes,9359082,CAPADOLA (PROPIA),231
01/05/24 0:00,62,Soft Codes,9359085,CAPADOLA (PROPIA),106
01/05/24 0:00,62,Soft Codes,9359086,CAPADOLA (PROPIA),620
01/05/24 0:00,65,Soft Codes,9089850,BANKAOOL,13
01/05/24 0:00,65,Soft Codes,9094314,Bankaool,4
01/05/24 0:00,65,Soft Codes,9172541,WELL TALK (PROPIA),5
01/05/24 0:00,65,Soft Codes,9173498,BANKAOOL,4
01/05/24 0:00,65,Soft Codes,9222744,WELL TALK (PROPIA),8
01/05/24 0:00,65,Soft Codes,9222751,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9222752,WELL TALK (PROPIA),4
01/05/24 0:00,65,Soft Codes,9222805,WELL TALK (PROPIA),4
01/05/24 0:00,65,Soft Codes,9226542,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9242978,GPTM (PROPIA),2
01/05/24 0:00,65,Soft Codes,9242979,GPTM (PROPIA),1
01/05/24 0:00,65,Soft Codes,9255967,WELL TALK (PROPIA),1
01/05/24 0:00,65,Soft Codes,9255983,WELL TALK (PROPIA),10
01/05/24 0:00,65,Soft Codes,9255988,WELL TALK (PROPIA),5
01/05/24 0:00,65,Soft Codes,9255997,WELL TALK (PROPIA),13
01/05/24 0:00,65,Soft Codes,9256046,WELL TALK (PROPIA),5
01/05/24 0:00,65,Soft Codes,9264548,CI BANCO,2
01/05/24 0:00,65,Soft Codes,9268933,GPTM (PROPIA),1
01/05/24 0:00,65,Soft Codes,9277044,CAPADOLA (PROPIA),1
01/05/24 0:00,65,Soft Codes,9279180,BANKAOOL,1
01/05/24 0:00,65,Soft Codes,9294313,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9294327,WELL TALK (PROPIA),1
01/05/24 0:00,65,Soft Codes,9319183,WELL TALK (PROPIA),4
01/05/24 0:00,65,Soft Codes,9319192,WELL TALK (PROPIA),3
01/05/24 0:00,65,Soft Codes,9319202,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9319206,WELL TALK (PROPIA),3
01/05/24 0:00,65,Soft Codes,9319212,WELL TALK (PROPIA),1
01/05/24 0:00,65,Soft Codes,9327807,CAPADOLA (PROPIA),1
01/05/24 0:00,65,Soft Codes,9337275,BANKAOOL,1
01/05/24 0:00,65,Soft Codes,9344959,CAPADOLA (PROPIA),1
01/05/24 0:00,65,Soft Codes,9344960,CAPADOLA (PROPIA),6
01/05/24 0:00,65,Soft Codes,9344962,CAPADOLA (PROPIA),3
01/05/24 0:00,65,Soft Codes,9344963,CAPADOLA (PROPIA),6
01/05/24 0:00,65,Soft Codes,9344966,CAPADOLA (PROPIA),1
01/05/24 0:00,65,Soft Codes,9347769,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9347772,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9349180,BANKAOOL,1
01/05/24 0:00,65,Soft Codes,9349496,BANKAOOL,1
01/05/24 0:00,65,Soft Codes,9354968,WELL TALK (PROPIA),1
01/05/24 0:00,65,Soft Codes,9354970,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9355051,WELL TALK (PROPIA),1
01/05/24 0:00,65,Soft Codes,9355096,WELL TALK (PROPIA),2
01/05/24 0:00,65,Soft Codes,9359081,CAPADOLA (PROPIA),3
01/05/24 0:00,65,Soft Codes,9359082,CAPADOLA (PROPIA),1
01/05/24 0:00,68,Soft Codes,9089850,BANKAOOL,3
01/05/24 0:00,68,Soft Codes,9242977,GPTM (PROPIA),1
01/05/24 0:00,68,Soft Codes,9274526,WELL TALK (PROPIA),2
01/05/24 0:00,75,Soft Codes,7872434,MIFEL (PROPIA),2
01/05/24 0:00,75,Soft Codes,9089850,BANKAOOL,5
01/05/24 0:00,75,Soft Codes,9094314,Bankaool,24
01/05/24 0:00,75,Soft Codes,9172541,WELL TALK (PROPIA),2
01/05/24 0:00,75,Soft Codes,9222752,WELL TALK (PROPIA),1
01/05/24 0:00,75,Soft Codes,9256630,Bankaool,2
01/05/24 0:00,75,Soft Codes,9279180,BANKAOOL,2
01/05/24 0:00,75,Soft Codes,9294319,WELL TALK (PROPIA),1
01/05/24 0:00,75,Soft Codes,9319183,WELL TALK (PROPIA),1
01/05/24 0:00,75,Soft Codes,9319202,WELL TALK (PROPIA),2
01/05/24 0:00,75,Soft Codes,9327807,CAPADOLA (PROPIA),1
01/05/24 0:00,78,Soft Codes,9089850,BANKAOOL,37
01/05/24 0:00,78,Soft Codes,9222744,WELL TALK (PROPIA),38
01/05/24 0:00,78,Soft Codes,9222751,WELL TALK (PROPIA),43
01/05/24 0:00,78,Soft Codes,9222752,WELL TALK (PROPIA),36
01/05/24 0:00,78,Soft Codes,9222805,WELL TALK (PROPIA),55
01/05/24 0:00,78,Soft Codes,9226542,WELL TALK (PROPIA),30
01/05/24 0:00,78,Soft Codes,9255967,WELL TALK (PROPIA),43
01/05/24 0:00,78,Soft Codes,9255983,WELL TALK (PROPIA),46
01/05/24 0:00,78,Soft Codes,9255988,WELL TALK (PROPIA),39
01/05/24 0:00,78,Soft Codes,9255997,WELL TALK (PROPIA),34
01/05/24 0:00,78,Soft Codes,9256046,WELL TALK (PROPIA),34
01/05/24 0:00,78,Soft Codes,9277028,CAPADOLA (PROPIA),11
01/05/24 0:00,78,Soft Codes,9277031,CAPADOLA (PROPIA),18
01/05/24 0:00,78,Soft Codes,9277036,CAPADOLA (PROPIA),17
01/05/24 0:00,78,Soft Codes,9277041,CAPADOLA (PROPIA),19
01/05/24 0:00,78,Soft Codes,9277044,CAPADOLA (PROPIA),28
01/05/24 0:00,78,Soft Codes,9294313,WELL TALK (PROPIA),23
01/05/24 0:00,78,Soft Codes,9294316,WELL TALK (PROPIA),14
01/05/24 0:00,78,Soft Codes,9294319,WELL TALK (PROPIA),28
01/05/24 0:00,78,Soft Codes,9294324,WELL TALK (PROPIA),24
01/05/24 0:00,78,Soft Codes,9294327,WELL TALK (PROPIA),30
01/05/24 0:00,78,Soft Codes,9319183,WELL TALK (PROPIA),33
01/05/24 0:00,78,Soft Codes,9319192,WELL TALK (PROPIA),29
01/05/24 0:00,78,Soft Codes,9319202,WELL TALK (PROPIA),33
01/05/24 0:00,78,Soft Codes,9319206,WELL TALK (PROPIA),28
01/05/24 0:00,78,Soft Codes,9319212,WELL TALK (PROPIA),27
01/05/24 0:00,78,Soft Codes,9327398,CAPADOLA (PROPIA),19
01/05/24 0:00,78,Soft Codes,9327774,CAPADOLA (PROPIA),26
01/05/24 0:00,78,Soft Codes,9327782,CAPADOLA (PROPIA),31
01/05/24 0:00,78,Soft Codes,9327807,CAPADOLA (PROPIA),25
01/05/24 0:00,78,Soft Codes,9327817,CAPADOLA (PROPIA),31
01/05/24 0:00,78,Soft Codes,9344959,CAPADOLA (PROPIA),39
01/05/24 0:00,78,Soft Codes,9344960,CAPADOLA (PROPIA),27
01/05/24 0:00,78,Soft Codes,9344962,CAPADOLA (PROPIA),45
01/05/24 0:00,78,Soft Codes,9344963,CAPADOLA (PROPIA),21
01/05/24 0:00,78,Soft Codes,9344964,CAPADOLA (PROPIA),16
01/05/24 0:00,78,Soft Codes,9344965,CAPADOLA (PROPIA),34
01/05/24 0:00,78,Soft Codes,9344966,CAPADOLA (PROPIA),24
01/05/24 0:00,78,Soft Codes,9344967,CAPADOLA (PROPIA),32
01/05/24 0:00,78,Soft Codes,9344968,CAPADOLA (PROPIA),31
01/05/24 0:00,78,Soft Codes,9344969,CAPADOLA (PROPIA),22
01/05/24 0:00,78,Soft Codes,9347769,WELL TALK (PROPIA),62
01/05/24 0:00,78,Soft Codes,9347771,WELL TALK (PROPIA),46
01/05/24 0:00,78,Soft Codes,9347772,WELL TALK (PROPIA),51
01/05/24 0:00,78,Soft Codes,9354968,WELL TALK (PROPIA),45
01/05/24 0:00,78,Soft Codes,9354970,WELL TALK (PROPIA),39
01/05/24 0:00,78,Soft Codes,9355051,WELL TALK (PROPIA),35
01/05/24 0:00,78,Soft Codes,9355096,WELL TALK (PROPIA),50
01/05/24 0:00,78,Soft Codes,9355351,WELL TALK (PROPIA),11
01/05/24 0:00,78,Soft Codes,9359051,CAPADOLA (PROPIA),23
01/05/24 0:00,78,Soft Codes,9359058,CAPADOLA (PROPIA),59
01/05/24 0:00,78,Soft Codes,9359061,CAPADOLA (PROPIA),56
01/05/24 0:00,78,Soft Codes,9359081,CAPADOLA (PROPIA),40
01/05/24 0:00,78,Soft Codes,9359082,CAPADOLA (PROPIA),34
01/05/24 0:00,78,Soft Codes,9359085,CAPADOLA (PROPIA),16
01/05/24 0:00,78,Soft Codes,9359086,CAPADOLA (PROPIA),39
01/05/24 0:00,82,Soft Codes,9089850,BANKAOOL,43
01/05/24 0:00,82,Soft Codes,9094314,Bankaool,14
01/05/24 0:00,82,Soft Codes,9105700,Bankaool,2
01/05/24 0:00,82,Soft Codes,9107743,WELL TALK (PROPIA),2
01/05/24 0:00,82,Soft Codes,9155762,BANKAOOL,9
01/05/24 0:00,82,Soft Codes,9172541,WELL TALK (PROPIA),2
01/05/24 0:00,82,Soft Codes,9173493,BANKAOOL,2
01/05/24 0:00,82,Soft Codes,9173498,BANKAOOL,1
01/05/24 0:00,82,Soft Codes,9173559,BANKAOOL,8
01/05/24 0:00,82,Soft Codes,9222744,WELL TALK (PROPIA),7
01/05/24 0:00,82,Soft Codes,9222751,WELL TALK (PROPIA),7
01/05/24 0:00,82,Soft Codes,9222752,WELL TALK (PROPIA),8
01/05/24 0:00,82,Soft Codes,9222805,WELL TALK (PROPIA),5
01/05/24 0:00,82,Soft Codes,9226542,WELL TALK (PROPIA),18
01/05/24 0:00,82,Soft Codes,9255967,WELL TALK (PROPIA),5
01/05/24 0:00,82,Soft Codes,9255983,WELL TALK (PROPIA),9
01/05/24 0:00,82,Soft Codes,9255988,WELL TALK (PROPIA),3
01/05/24 0:00,82,Soft Codes,9255997,WELL TALK (PROPIA),5
01/05/24 0:00,82,Soft Codes,9256046,WELL TALK (PROPIA),11
01/05/24 0:00,82,Soft Codes,9263184,CI BANCO,8
01/05/24 0:00,82,Soft Codes,9264548,CI BANCO,1
01/05/24 0:00,82,Soft Codes,9268933,GPTM (PROPIA),2
01/05/24 0:00,82,Soft Codes,9277028,CAPADOLA (PROPIA),2
01/05/24 0:00,82,Soft Codes,9277031,CAPADOLA (PROPIA),3
01/05/24 0:00,82,Soft Codes,9277036,CAPADOLA (PROPIA),1
01/05/24 0:00,82,Soft Codes,9277041,CAPADOLA (PROPIA),5
01/05/24 0:00,82,Soft Codes,9277044,CAPADOLA (PROPIA),7
01/05/24 0:00,82,Soft Codes,9294313,WELL TALK (PROPIA),2
01/05/24 0:00,82,Soft Codes,9294316,WELL TALK (PROPIA),1
01/05/24 0:00,82,Soft Codes,9294327,WELL TALK (PROPIA),1
01/05/24 0:00,82,Soft Codes,9319183,WELL TALK (PROPIA),9
01/05/24 0:00,82,Soft Codes,9319192,WELL TALK (PROPIA),9
01/05/24 0:00,82,Soft Codes,9319202,WELL TALK (PROPIA),4
01/05/24 0:00,82,Soft Codes,9319206,WELL TALK (PROPIA),1
01/05/24 0:00,82,Soft Codes,9319212,WELL TALK (PROPIA),5
01/05/24 0:00,82,Soft Codes,9327774,CAPADOLA (PROPIA),2
01/05/24 0:00,82,Soft Codes,9327807,CAPADOLA (PROPIA),1
01/05/24 0:00,82,Soft Codes,9327817,CAPADOLA (PROPIA),10
01/05/24 0:00,82,Soft Codes,9344959,CAPADOLA (PROPIA),2
01/05/24 0:00,82,Soft Codes,9344960,CAPADOLA (PROPIA),2
01/05/24 0:00,82,Soft Codes,9344962,CAPADOLA (PROPIA),4
01/05/24 0:00,82,Soft Codes,9344963,CAPADOLA (PROPIA),16
01/05/24 0:00,82,Soft Codes,9344964,CAPADOLA (PROPIA),2
01/05/24 0:00,82,Soft Codes,9344965,CAPADOLA (PROPIA),8
01/05/24 0:00,82,Soft Codes,9344966,CAPADOLA (PROPIA),7
01/05/24 0:00,82,Soft Codes,9344967,CAPADOLA (PROPIA),5
01/05/24 0:00,82,Soft Codes,9344969,CAPADOLA (PROPIA),9
01/05/24 0:00,82,Soft Codes,9347769,WELL TALK (PROPIA),6
01/05/24 0:00,82,Soft Codes,9347771,WELL TALK (PROPIA),2
01/05/24 0:00,82,Soft Codes,9347772,WELL TALK (PROPIA),5
01/05/24 0:00,82,Soft Codes,9349180,BANKAOOL,7
01/05/24 0:00,82,Soft Codes,9349187,BANKAOOL,7
01/05/24 0:00,82,Soft Codes,9349191,BANKAOOL,1
01/05/24 0:00,82,Soft Codes,9349198,BANKAOOL,1
01/05/24 0:00,82,Soft Codes,9349203,BANKAOOL,1
01/05/24 0:00,82,Soft Codes,9354968,WELL TALK (PROPIA),1
01/05/24 0:00,82,Soft Codes,9354970,WELL TALK (PROPIA),5
01/05/24 0:00,82,Soft Codes,9355051,WELL TALK (PROPIA),5
01/05/24 0:00,82,Soft Codes,9355096,WELL TALK (PROPIA),2
01/05/24 0:00,82,Soft Codes,9359058,CAPADOLA (PROPIA),6
01/05/24 0:00,82,Soft Codes,9359061,CAPADOLA (PROPIA),1
01/05/24 0:00,82,Soft Codes,9359081,CAPADOLA (PROPIA),1
01/05/24 0:00,82,Soft Codes,9359082,CAPADOLA (PROPIA),1
01/05/24 0:00,83,Hard Codes,9089850,BANKAOOL,47
01/05/24 0:00,83,Hard Codes,9094314,Bankaool,1
01/05/24 0:00,83,Hard Codes,9107743,WELL TALK (PROPIA),1
01/05/24 0:00,83,Hard Codes,9222744,WELL TALK (PROPIA),7
01/05/24 0:00,83,Hard Codes,9222751,WELL TALK (PROPIA),2
01/05/24 0:00,83,Hard Codes,9222752,WELL TALK (PROPIA),2
01/05/24 0:00,83,Hard Codes,9222805,WELL TALK (PROPIA),2
01/05/24 0:00,83,Hard Codes,9226542,WELL TALK (PROPIA),4
01/05/24 0:00,83,Hard Codes,9255967,WELL TALK (PROPIA),1
01/05/24 0:00,83,Hard Codes,9255983,WELL TALK (PROPIA),1
01/05/24 0:00,83,Hard Codes,9255988,WELL TALK (PROPIA),2
01/05/24 0:00,83,Hard Codes,9255997,WELL TALK (PROPIA),4
01/05/24 0:00,83,Hard Codes,9256046,WELL TALK (PROPIA),3
01/05/24 0:00,83,Hard Codes,9264548,CI BANCO,1
01/05/24 0:00,83,Hard Codes,9277028,CAPADOLA (PROPIA),3
01/05/24 0:00,83,Hard Codes,9277031,CAPADOLA (PROPIA),2
01/05/24 0:00,83,Hard Codes,9279180,BANKAOOL,2
01/05/24 0:00,83,Hard Codes,9294313,WELL TALK (PROPIA),4
01/05/24 0:00,83,Hard Codes,9294316,WELL TALK (PROPIA),5
01/05/24 0:00,83,Hard Codes,9294319,WELL TALK (PROPIA),3
01/05/24 0:00,83,Hard Codes,9294324,WELL TALK (PROPIA),1
01/05/24 0:00,83,Hard Codes,9294327,WELL TALK (PROPIA),2
01/05/24 0:00,83,Hard Codes,9319183,WELL TALK (PROPIA),3
01/05/24 0:00,83,Hard Codes,9319192,WELL TALK (PROPIA),4
01/05/24 0:00,83,Hard Codes,9319202,WELL TALK (PROPIA),4
01/05/24 0:00,83,Hard Codes,9319206,WELL TALK (PROPIA),4
01/05/24 0:00,83,Hard Codes,9319212,WELL TALK (PROPIA),6
01/05/24 0:00,83,Hard Codes,9327398,CAPADOLA (PROPIA),8
01/05/24 0:00,83,Hard Codes,9327774,CAPADOLA (PROPIA),1
